ensembl_transcript_id_version,ensembl_gene_id_version
ENST00000586501,ENSG000001504775
ENST00000420428,ENSG000001014890
ENST00000334919,ENSG000001014890
ENST00000591287,ENSG000001014890
ENST00000601019,ENSG000001014890
ENST00000361795,ENSG000001014890
ENST00000603232,ENSG000001014890
ENST00000591282,ENSG000001014890
ENST00000588597,ENSG000001014890
ENST00000639914,ENSG000000781423
ENST00000262039,ENSG000000781423
ENST00000398870,ENSG000000781423
ENST00000586545,ENSG000000781423
ENST00000589056,ENSG000000781423
ENST00000587402,ENSG000000781423
ENST000003266950,ENSG000001522144
ENST00000589109,ENSG000001522144
ENST00000590910,ENSG000001522144
ENST00000255224,ENSG000001328722
ENST00000590752,ENSG000001328722
ENST00000426838,ENSG000001522170
ENST00000677068,ENSG000001522170
ENST00000649279,ENSG000001522170
ENST00000677699,ENSG000001522170
ENST00000678152,ENSG000001522170
ENST00000677130,ENSG000001522170
ENST00000645568,ENSG000001522170
ENST00000586448,ENSG000001328745
ENST000002552261,ENSG000001328745
ENST00000619403,ENSG000001414698
ENST00000321925,ENSG000001414698
ENST00000415427,ENSG000001414698
ENST00000589322,ENSG000001414698
ENST00000586951,ENSG000001414698
ENST00000535474,ENSG000001414698
ENST00000402943,ENSG000001414698
ENST00000436407,ENSG000001414698
ENST00000586142,ENSG000001414698
ENST00000589700,ENSG000001414698
ENST00000389474,ENSG000001970462
ENST00000546268,ENSG000001970462
ENST000002820411,ENSG000001522235
ENST00000589328,ENSG000001522298
ENST00000409746,ENSG000001522298
ENST000003987521,ENSG000001522346
ENST00000593152,ENSG000001522346
ENST00000282050,ENSG000001522346
ENST00000590665,ENSG000001522346
ENST000002820581,ENSG000001522403
ENST00000585518,ENSG000001522403
ENST00000619301,ENSG000001522421
ENST00000615052,ENSG000001522421
ENST00000615553,ENSG000001522421
ENST00000587853,ENSG000001416224
ENST000002694392,ENSG000001416224
ENST00000590330,ENSG000001416224
ENST00000588679,ENSG000001416224
ENST00000543885,ENSG000001416224
ENST00000398705,ENSG000001672107
ENST00000579038,ENSG000001672107
ENST000003005911,ENSG000001672107
ENST00000582408,ENSG000001672107
ENST00000536736,ENSG000001672107
ENST00000398686,ENSG000001672107
ENST00000642948,ENSG000001672107
ENST00000441551,ENSG000001672107
ENST00000538168,ENSG000001016384
ENST000003150872,ENSG000001016384
ENST00000536490,ENSG000001016384
ENST00000585916,ENSG000000780436
ENST000003247941,ENSG000000780436
ENST00000545673,ENSG000000780436
ENST00000592005,ENSG000001672168
ENST00000683218,ENSG000001672168
ENST00000245121,ENSG000001672168
ENST000003561572,ENSG000001672168
ENST00000676383,ENSG00000288616
ENST00000620522,ENSG00000275553
ENST00000675219,ENSG00000288607
ENST00000674825,ENSG00000288631
ENST00000332567,ENSG00000206181
ENST000003006051,ENSG000001672202
ENST00000588705,ENSG00000267228
ENST00000256433,ENSG00000134049
ENST00000639845,ENSG00000134049
ENST00000425639,ENSG00000215474
ENST00000620245,ENSG00000215474
ENST00000400404,ENSG00000215474
ENST000002621601,ENSG000001753876
ENST00000402690,ENSG000001753876
ENST00000356825,ENSG000001753876
ENST00000586040,ENSG000001753876
ENST00000591214,ENSG000001753876
ENST00000590800,ENSG000001848280
ENST00000535628,ENSG000001848280
ENST00000588982,ENSG000001848280
ENST00000586438,ENSG000001848280
ENST00000256413,ENSG000001340304
ENST00000382998,ENSG000001340304
ENST00000262158,ENSG000001016650
ENST00000591805,ENSG000001016650
ENST00000589634,ENSG000001016650
ENST00000675505,ENSG000001416274
ENST000002694450,ENSG000001416274
ENST00000442713,ENSG000001416274
ENST00000578396,ENSG000001416274
ENST00000318240,ENSG000001775762
ENST00000613385,ENSG000001775762
ENST00000582392,ENSG000001775762
ENST00000584895,ENSG000002154720
ENST000003329681,ENSG000002154720
ENST00000618619,ENSG00000265681
ENST00000580261,ENSG00000265681
ENST00000579408,ENSG00000265681
ENST00000579248,ENSG00000265681
ENST00000581373,ENSG00000265681
ENST00000580210,ENSG00000265681
ENST00000577628,ENSG000001016702
ENST00000261292,ENSG000001016702
ENST00000427224,ENSG000001016702
ENST00000580036,ENSG000001016702
ENST000002850935,ENSG000001673158
ENST00000589432,ENSG000001673158
ENST00000587994,ENSG000001673158
ENST00000590532,ENSG00000266997
ENST000002850392,ENSG000001673060
ENST00000592688,ENSG000001673060
ENST00000398545,ENSG00000172361
ENST00000585672,ENSG000001416448
ENST00000382948,ENSG000001416448
ENST00000353909,ENSG000001416448
ENST000002694680,ENSG000001416448
ENST00000591416,ENSG000001416448
ENST000003399980,ENSG000001416448
ENST00000269471,ENSG000001416448
ENST00000347968,ENSG000001416448
ENST00000590208,ENSG000001416448
ENST00000587605,ENSG000001416448
ENST00000588937,ENSG000001416448
ENST00000585595,ENSG000001416448
ENST00000398495,ENSG000001416448
ENST00000457839,ENSG000001416448
ENST00000398493,ENSG000001416448
ENST00000398488,ENSG000001416448
ENST00000591535,ENSG000001416448
ENST00000412036,ENSG000001548326
ENST00000589940,ENSG000001548326
ENST000002851061,ENSG000001548326
ENST00000589548,ENSG000001548326
ENST00000673786,ENSG000001548326
ENST00000398452,ENSG000001548390
ENST00000417656,ENSG000001548390
ENST00000488454,ENSG000001548390
ENST00000285116,ENSG000001548390
ENST00000400384,ENSG000001416392
ENST00000540640,ENSG000001416392
ENST00000592595,ENSG000001416392
ENST00000588540,ENSG000001416392
ENST00000256425,ENSG000001340424
ENST00000398439,ENSG000001340424
ENST00000428869,ENSG000001340424
ENST00000431965,ENSG000001340424
ENST00000588444,ENSG000001340424
ENST00000436348,ENSG000001340424
ENST000003213411,ENSG000000822123
ENST00000638937,ENSG000000822123
ENST00000382927,ENSG000000822123
ENST00000639850,ENSG000000822123
ENST00000638410,ENSG000000822123
ENST00000639255,ENSG000000822123
ENST00000640965,ENSG000000822123
ENST00000588577,ENSG00000141642
ENST00000269466,ENSG00000141642
ENST00000591429,ENSG00000141642
ENST00000590722,ENSG00000267699
ENST00000398417,ENSG000001416464
ENST00000342988,ENSG000001416464
ENST00000588745,ENSG000001416464
ENST00000406189,ENSG000001766242
ENST00000442544,ENSG000001873232
ENST00000412726,ENSG000001873232
ENST00000581580,ENSG000001873232
ENST00000256429,ENSG000001340462
ENST00000398398,ENSG000001340462
ENST00000583046,ENSG000001340462
ENST00000579534,ENSG000001017511
ENST00000406285,ENSG000001017511
ENST00000579434,ENSG000001017511
ENST00000581310,ENSG00000174448
ENST00000307844,ENSG00000174448
ENST00000577499,ENSG00000174448
ENST00000584040,ENSG00000174448
ENST00000620105,ENSG000001668455
ENST00000578138,ENSG000001668455
ENST00000648616,ENSG000001668455
ENST00000382911,ENSG000001668455
ENST00000300091,ENSG000001668455
ENST00000585973,ENSG00000178690
ENST00000321600,ENSG00000178690
ENST00000648945,ENSG00000178690
ENST000002620940,ENSG000000413530
ENST00000591504,ENSG000001665104
ENST00000432185,ENSG000001665104
ENST00000337363,ENSG000001665104
ENST00000354452,ENSG000001966280
ENST00000616053,ENSG000001966280
ENST00000643689,ENSG000001966280
ENST00000356073,ENSG000001966280
ENST00000636400,ENSG000001966280
ENST00000637169,ENSG000001966280
ENST00000636822,ENSG000001966280
ENST00000638154,ENSG000001966280
ENST00000635822,ENSG000001966280
ENST00000570287,ENSG000001966280
ENST00000564999,ENSG000001966280
ENST00000629387,ENSG000001966280
ENST00000568673,ENSG000001966280
ENST00000457482,ENSG000001966280
ENST00000543082,ENSG000001966280
ENST00000540999,ENSG000001966280
ENST00000537578,ENSG000001966280
ENST00000568740,ENSG000001966280
ENST00000537856,ENSG000001966280
ENST00000544241,ENSG000001966280
ENST00000675707,ENSG000001966280
ENST00000561992,ENSG000001966280
ENST00000561831,ENSG000001966280
ENST00000564228,ENSG000001966280
ENST00000567880,ENSG000001966280
ENST00000566286,ENSG000001966280
ENST00000566279,ENSG000001966280
ENST00000565018,ENSG000001966280
ENST00000564403,ENSG000001966280
ENST00000398339,ENSG000001966280
ENST00000570177,ENSG000001966280
ENST00000626584,ENSG000001966280
ENST000002175151,ENSG000000911643
ENST00000590954,ENSG000000911643
ENST00000589935,ENSG000000911574
ENST00000254442,ENSG000000911574
ENST00000357574,ENSG000000911574
ENST00000615645,ENSG000000911574
ENST00000585477,ENSG00000228075
ENST00000324000,ENSG00000177511
ENST00000491143,ENSG00000119547
ENST000002620931,ENSG000000669263
ENST00000652755,ENSG000000669263
ENST00000382873,ENSG000000669263
ENST000002568540,ENSG000001344402
ENST00000648908,ENSG000000819235
ENST00000400345,ENSG000000497590
ENST000003564620,ENSG000000497590
ENST00000589054,ENSG000000497590
ENST00000617539,ENSG000000497590
ENST00000676024,ENSG000000497590
ENST00000382850,ENSG000000497590
ENST000002568303,ENSG000000497590
ENST00000676223,ENSG000000497590
ENST00000675147,ENSG000000497590
ENST00000675801,ENSG000000497590
ENST00000456986,ENSG000000497590
ENST00000675502,ENSG000000497590
ENST00000587547,ENSG000000497590
ENST00000435432,ENSG000000497590
ENST00000357895,ENSG000000497590
ENST00000586263,ENSG000000497590
ENST00000456173,ENSG000000497590
ENST00000676226,ENSG000000497590
ENST00000675865,ENSG000000497590
ENST00000675221,ENSG000000497590
ENST00000431212,ENSG000000497590
ENST00000635997,ENSG000000497590
ENST00000674517,ENSG000000497590
ENST00000675101,ENSG000000497590
ENST00000361673,ENSG00000198796
ENST00000649217,ENSG000001721755
ENST00000345724,ENSG000001721755
ENST00000336078,ENSG000000746574
ENST00000591083,ENSG000000746574
ENST00000589288,ENSG000000746574
ENST00000591230,ENSG000000746574
ENST00000591808,ENSG000000746574
ENST00000509791,ENSG00000166562
ENST00000587834,ENSG00000166562
ENST00000588875,ENSG00000166562
ENST00000256857,ENSG000001344430
ENST00000529320,ENSG000001344430
ENST00000420468,ENSG000001344430
ENST00000256852,ENSG000001344380
ENST00000334889,ENSG000001344380
ENST00000587244,ENSG00000166569
ENST00000299721,ENSG00000166569
ENST00000251047,ENSG00000074695
ENST00000439986,ENSG000001832874
ENST00000649564,ENSG000001832874
ENST00000398179,ENSG000001832874
ENST00000316660,ENSG000001416822
ENST00000269518,ENSG000001416822
ENST00000299766,ENSG00000166603
ENST00000262717,ENSG000001015420
ENST00000538374,ENSG000001015420
ENST00000536675,ENSG000001015420
ENST00000312828,ENSG000001766411
ENST00000640252,ENSG000001975631
ENST00000639912,ENSG000001975631
ENST00000640876,ENSG000001975631
ENST000003576370,ENSG000001975631
ENST00000640145,ENSG000001975631
ENST00000638977,ENSG000001975631
ENST00000638167,ENSG000001975631
ENST00000640540,ENSG000001975631
ENST00000639342,ENSG000001975631
ENST00000638435,ENSG000001975631
ENST00000400334,ENSG000001975631
ENST00000639902,ENSG000001975631
ENST00000639758,ENSG000001975631
ENST00000638936,ENSG000001975631
ENST00000638369,ENSG000001975631
ENST00000640050,ENSG000001975631
ENST00000638183,ENSG000001975631
ENST00000639174,ENSG000001975631
ENST00000638329,ENSG000001975631
ENST00000589339,ENSG000001975631
ENST00000588571,ENSG000001975631
ENST00000638591,ENSG000001975631
ENST00000586566,ENSG000001975631
ENST00000591238,ENSG000001975631
ENST00000589720,ENSG000001975631
ENST00000585458,ENSG000001975631
ENST00000644646,ENSG000001344445
ENST000002568580,ENSG000001344445
ENST00000398130,ENSG000001344445
ENST00000639222,ENSG000001416557
ENST000002694851,ENSG000001416557
ENST00000616710,ENSG000001416557
ENST00000617039,ENSG000001416557
ENST00000586569,ENSG000001416557
ENST000002694990,ENSG000001416640
ENST00000586834,ENSG000001416640
ENST000002627190,ENSG000000819134
ENST00000678301,ENSG000001717914
ENST00000333681,ENSG000001717914
ENST00000398117,ENSG000001717914
ENST00000590515,ENSG000001717914
ENST00000589955,ENSG000001717914
ENST00000645214,ENSG000001195378
ENST00000591902,ENSG000001195378
ENST00000326575,ENSG000001195378
ENST000002384970,ENSG000001195410
ENST00000591519,ENSG000001195410
ENST00000489441,ENSG000002060754
ENST00000382771,ENSG000002060754
ENST00000269491,ENSG00000166634
ENST00000382768,ENSG00000166634
ENST00000269489,ENSG000001976412
ENST000003447310,ENSG000001976412
ENST000003410740,ENSG000002060731
ENST00000382749,ENSG000002060723
ENST00000544088,ENSG000002060723
ENST00000623262,ENSG000002060723
ENST00000624518,ENSG000002060723
ENST000002837520,ENSG000000571496
ENST00000332821,ENSG000000571496
ENST00000336429,ENSG000001663963
ENST00000540675,ENSG000001663963
ENST00000398019,ENSG000001663963
ENST00000546027,ENSG000001663963
ENST00000457692,ENSG00000197632
ENST00000299502,ENSG00000197632
ENST00000238508,ENSG00000242550
ENST00000619595,ENSG00000242550
ENST00000408945,ENSG00000221887
ENST00000526932,ENSG00000221887
ENST00000353706,ENSG000001664015
ENST00000542677,ENSG000001664015
ENST00000397985,ENSG000001664015
ENST00000636430,ENSG000001664015
ENST00000397988,ENSG000001664015
ENST00000323011,ENSG000000811384
ENST00000536984,ENSG000000811384
ENST00000397968,ENSG000000811384
ENST00000262150,ENSG00000071991
ENST00000540086,ENSG00000071991
ENST00000310045,ENSG000001714515
ENST00000299608,ENSG000001664790
ENST00000443099,ENSG000001664790
ENST00000562706,ENSG000001664790
ENST00000360242,ENSG000001506367
ENST00000584156,ENSG000001506367
ENST000003827130,ENSG000002060521
ENST00000582621,ENSG00000150637
ENST00000280200,ENSG00000150637
ENST00000581982,ENSG00000150637
ENST00000577287,ENSG00000150637
ENST00000640769,ENSG000001762255
ENST00000578780,ENSG000001762255
ENST000002556741,ENSG000001762255
ENST00000397942,ENSG00000170677
ENST00000582322,ENSG00000170677
ENST00000585159,ENSG000001416680
ENST00000269503,ENSG000001416680
ENST00000584764,ENSG000001416680
ENST00000581073,ENSG000001416680
ENST00000583169,ENSG000001663429
ENST000003273051,ENSG000001663429
ENST00000397929,ENSG000001663429
ENST00000419743,ENSG000001416653
ENST00000580087,ENSG000000753362
ENST000001695511,ENSG000000753362
ENST00000340533,ENSG000001663479
ENST000002994383,ENSG000001663479
ENST00000494131,ENSG000001663479
ENST00000397914,ENSG000001663479
ENST00000579455,ENSG00000206043
ENST00000343998,ENSG00000187773
ENST00000400291,ENSG00000187773
ENST00000579847,ENSG000001333135
ENST00000324262,ENSG000001333135
ENST000003243012,ENSG000001333135
ENST00000584768,ENSG000001333135
ENST00000358821,ENSG000001506565
ENST00000582365,ENSG000001506565
ENST00000582337,ENSG000002154210
ENST000002996870,ENSG000002154210
ENST000003099020,ENSG000002154210
ENST00000577538,ENSG000002154210
ENST00000322342,ENSG00000180011
ENST00000537114,ENSG00000180011
ENST00000322038,ENSG000001799811
ENST00000580243,ENSG000001799811
ENST00000579022,ENSG00000206026
ENST00000382638,ENSG00000206026
ENST00000584508,ENSG00000206026
ENST00000443185,ENSG000001014931
ENST000003206104,ENSG000001308567
ENST000002531592,ENSG000001308567
ENST00000382582,ENSG000001979716
ENST00000355994,ENSG000001979716
ENST00000397875,ENSG000001979716
ENST00000397866,ENSG000001979716
ENST00000397865,ENSG000001979716
ENST00000527041,ENSG000001979716
ENST00000359645,ENSG000001979716
ENST00000528160,ENSG000001979716
ENST00000397869,ENSG000001979716
ENST00000354542,ENSG000001979716
ENST00000526111,ENSG000001979716
ENST00000580402,ENSG000001979716
ENST00000579129,ENSG000001979716
ENST00000578193,ENSG000001979716
ENST00000397863,ENSG000001979716
ENST00000397860,ENSG000001979716
ENST00000299727,ENSG00000166573
ENST00000537592,ENSG00000256463
ENST00000616649,ENSG00000256463
ENST00000575389,ENSG00000256463
ENST00000536229,ENSG00000256463
ENST00000426216,ENSG000001663770
ENST000003076712,ENSG000001663770
ENST00000586722,ENSG000001663770
ENST00000458297,ENSG000001663770
ENST00000253506,ENSG000001311968
ENST00000591814,ENSG000001311968
ENST00000427363,ENSG000001311968
ENST00000397790,ENSG000001311968
ENST00000587635,ENSG000001311968
ENST00000542384,ENSG000001311968
ENST00000545796,ENSG000001311968
ENST00000318065,ENSG000001311968
ENST00000592223,ENSG000001311968
ENST00000329101,ENSG000001311968
ENST00000586434,ENSG000001311968
ENST00000613122,ENSG000000600698
ENST000000754301,ENSG000000600698
ENST00000316249,ENSG00000178342
ENST00000357575,ENSG000001224909
ENST00000397778,ENSG000001224909
ENST00000590381,ENSG000001224909
ENST00000451882,ENSG00000226742
ENST000002696010,ENSG000001417595
ENST00000585474,ENSG000001417595
ENST00000588162,ENSG000001417595
ENST00000592957,ENSG000001417595
ENST00000592837,ENSG000001417595
ENST00000591711,ENSG000001417595
ENST00000569722,ENSG00000267127
ENST000003067350,ENSG000001015463
ENST00000262197,ENSG000001015463
ENST00000262198,ENSG00000101544
ENST00000353265,ENSG000001781846
ENST00000470488,ENSG000001781846
ENST00000585993,ENSG00000176695
ENST00000618231,ENSG00000176695
ENST00000318050,ENSG00000176695
ENST00000327790,ENSG000001419340
ENST00000269812,ENSG000001419340
ENST00000434325,ENSG000001419340
ENST00000264819,ENSG000001055562
ENST00000530711,ENSG000001055491
ENST00000342640,ENSG000001055491
ENST00000346878,ENSG000001055491
ENST00000332235,ENSG00000183186
ENST000002645541,ENSG000001299461
ENST00000382696,ENSG000001817810
ENST00000315489,ENSG000001817810
ENST00000587541,ENSG000000998666
ENST00000346144,ENSG000000998666
ENST00000215637,ENSG000000998666
ENST00000382683,ENSG000000998666
ENST00000359315,ENSG00000141933
ENST00000215574,ENSG00000099804
ENST00000592501,ENSG00000197540
ENST00000264553,ENSG00000197540
ENST00000545507,ENSG000001722702
ENST00000346916,ENSG000001722702
ENST00000679472,ENSG000001722702
ENST00000680552,ENSG000001722702
ENST00000680065,ENSG000001722702
ENST00000333511,ENSG000001722702
ENST00000353555,ENSG000001722702
ENST00000680326,ENSG000001722702
ENST00000618006,ENSG000001722702
ENST00000614867,ENSG000001722702
ENST00000573784,ENSG000001722702
ENST00000576984,ENSG000001722702
ENST00000251287,ENSG00000099822
ENST00000588649,ENSG000000998214
ENST00000586042,ENSG000000703881
ENST00000215530,ENSG000000703881
ENST000002923630,ENSG000000704238
ENST00000166139,ENSG000000704040
ENST00000592947,ENSG000000704040
ENST00000588773,ENSG000000704040
ENST00000605925,ENSG000000704040
ENST00000329267,ENSG000001851982
ENST00000613411,ENSG000001851982
ENST000003384480,ENSG000000998648
ENST000002645601,ENSG000000998648
ENST00000592155,ENSG000000998648
ENST00000590161,ENSG000000998648
ENST00000215582,ENSG00000099812
ENST00000635647,ENSG000000113042
